FECHA,GRAVEDAD,ORIGEN_ICAO,DESTINO_ICAO,COMPAÑIA,RETRASO_MIN,HORA_SIN,HORA_COS,MINUTOS_DIA,PRECIP_MOMENTO,TEMP_ESTIMADA,Racha (km/h)
27/12/2025,0,LEBL,EDDM,Vueling,12,0.9762960071199334,-0.2164396139381028,410,12.5,9.8,51.0
27/12/2025,1,LEBL,EGSS,Ryanair,26,0.9713420698132614,-0.237685892326173,415,12.5,9.8,51.0
27/12/2025,0,LEBL,LEPA,Vueling,1,0.9713420698132614,-0.237685892326173,415,12.5,9.8,51.0
27/12/2025,0,LEBL,LEBB,Vueling,13,0.9659258262890683,-0.25881904510252085,420,12.5,9.8,51.0
27/12/2025,0,LEBL,GCLP,Vueling,15,0.9659258262890683,-0.25881904510252085,420,12.5,9.8,51.0
27/12/2025,2,LEBL,LEMH,Vueling,58,0.9659258262890683,-0.25881904510252085,420,12.5,9.8,51.0
27/12/2025,1,LEBL,LIRN,Vueling,34,0.9659258262890683,-0.25881904510252085,420,12.5,9.8,51.0
27/12/2025,0,LEBL,LFST,Iberia,16,0.8660254037844387,-0.4999999999999998,480,12.5,12.25,51.0
27/12/2025,0,LEBL,EBBR,Ryanair,15,0.8549118706729467,-0.5187732581605212,485,12.5,12.25,51.0
27/12/2025,1,LEBL,SAEZ,Iberia,28,0.8314696123025451,-0.5555702330196023,495,12.5,12.25,51.0
27/12/2025,0,LEBL,LIRF,Ryanair,10,0.8314696123025451,-0.5555702330196023,495,12.5,12.25,51.0
27/12/2025,0,LEBL,LEPA,Vueling,6,0.819152044288992,-0.5735764363510458,500,12.5,12.25,51.0
27/12/2025,2,LEBL,LEBB,Vueling,68,0.8064446042674828,-0.5913096483635821,505,12.5,12.25,51.0
27/12/2025,1,LEBL,LFRS,Volotea Airlines,33,0.7933533402912352,-0.6087614290087207,510,12.5,12.25,51.0
27/12/2025,0,LEBL,LATI,Vueling,6,0.7798844830928818,-0.6259234721840591,515,12.5,12.25,51.0
27/12/2025,1,LEBL,GMMW,Air Arabia Maroc,24,0.7798844830928818,-0.6259234721840591,515,12.5,12.25,51.0
27/12/2025,0,LEBL,OTHH,Qatar Airways,13,0.7798844830928818,-0.6259234721840591,515,12.5,12.25,51.0
27/12/2025,1,LEBL,LEPA,Air Europa,25,0.766044443118978,-0.6427876096865394,520,12.5,12.25,51.0
27/12/2025,3,LEBL,EHAM,Vueling,107,0.766044443118978,-0.6427876096865394,520,12.5,12.25,51.0
27/12/2025,0,LEBL,LEZL,Ryanair,17,0.7372773368101241,-0.6755902076156602,530,12.5,12.25,51.0
27/12/2025,2,LEBL,LIPE,Ryanair,48,0.7372773368101241,-0.6755902076156602,530,12.5,12.25,51.0
27/12/2025,0,LEBL,LEMG,Vueling,6,0.7223639620597556,-0.6915130557822693,535,12.5,12.25,51.0
27/12/2025,1,LEBL,LUKK,Wizz Air Malta,30,0.7071067811865476,-0.7071067811865475,540,12.5,12.25,51.0
27/12/2025,1,LEBL,LICJ,Ryanair,22,0.7071067811865476,-0.7071067811865475,540,12.5,12.25,51.0
27/12/2025,0,LEBL,LEBB,Vueling,10,0.6915130557822695,-0.7223639620597555,545,12.5,12.25,51.0
27/12/2025,0,LEBL,LKPR,Ryanair,11,0.6915130557822695,-0.7223639620597555,545,12.5,12.25,51.0
27/12/2025,1,LEBL,EPKK,Wizz Air,42,0.6915130557822695,-0.7223639620597555,545,12.5,12.25,51.0
27/12/2025,1,LEBL,LEMH,Vueling,26,0.6755902076156604,-0.737277336810124,550,12.5,12.25,51.0
27/12/2025,0,LEBL,LIRF,Vueling,15,0.6755902076156604,-0.737277336810124,550,12.5,12.25,51.0
27/12/2025,2,LEBL,EDDM,Med-View Airlines,48,0.6755902076156604,-0.737277336810124,550,12.5,12.25,51.0
27/12/2025,1,LEBL,EBCI,Ryanair,38,0.6593458151000686,-0.7518398074789776,555,12.5,12.25,51.0
27/12/2025,2,LEBL,LFPO,Transavia France,51,0.6593458151000686,-0.7518398074789776,555,12.5,12.25,51.0
27/12/2025,0,LEBL,LEMD,Iberia,19,0.6593458151000686,-0.7518398074789776,555,12.5,12.25,51.0
27/12/2025,0,LEBL,LEZL,Vueling,17,0.6593458151000686,-0.7518398074789776,555,12.5,12.25,51.0
27/12/2025,3,LEBL,GMMX,Ryanair,109,0.6427876096865395,-0.7660444431189779,560,12.5,12.25,51.0
27/12/2025,2,LEBL,LEIB,Ryanair,47,0.6427876096865395,-0.7660444431189779,560,12.5,12.25,51.0
27/12/2025,2,LEBL,EDDS,Eurowings,52,0.6427876096865395,-0.7660444431189779,560,12.5,12.25,51.0
27/12/2025,1,LEBL,EGGP,Ryanair,22,0.49999999999999994,-0.8660254037844387,600,12.5,12.25,51.0
27/12/2025,1,LEBL,GCFV,Vueling,33,0.49999999999999994,-0.8660254037844387,600,12.5,12.25,51.0
27/12/2025,1,LEBL,LIRF,Wizz Air Malta,45,0.49999999999999994,-0.8660254037844387,600,12.5,12.25,51.0
27/12/2025,1,LEBL,OMAA,Etihad Airways,21,0.49999999999999994,-0.8660254037844387,600,12.5,12.25,51.0
27/12/2025,0,LEBL,LIME,Ryanair,19,0.49999999999999994,-0.8660254037844387,600,12.5,12.25,51.0
27/12/2025,2,LEBL,EHAM,Vueling,59,0.48098876891938763,-0.8767267557075077,605,12.5,12.25,51.0
27/12/2025,1,LEBL,EFHK,Finnair,38,0.48098876891938763,-0.8767267557075077,605,12.5,12.25,51.0
27/12/2025,2,LEBL,MMMX,Emirates,49,0.4617486132350339,-0.8870108331782217,610,12.5,12.25,51.0
27/12/2025,2,LEBL,EGCC,Vueling,70,0.4617486132350339,-0.8870108331782217,610,12.5,12.25,51.0
27/12/2025,1,LEBL,EPWR,Wizz Air,28,0.4617486132350339,-0.8870108331782217,610,12.5,12.25,51.0
27/12/2025,0,LEBL,EGLL,British Airways,18,0.4617486132350339,-0.8870108331782217,610,12.5,12.25,51.0
27/12/2025,3,LEBL,KJFK,Delta Air Lines,220,0.4422886902190013,-0.8968727415326883,615,12.5,12.25,51.0
27/12/2025,1,LEBL,LIRF,Vueling,27,0.4422886902190013,-0.8968727415326883,615,12.5,12.25,51.0
27/12/2025,1,LEBL,EPWA,Wizz Air,34,0.4422886902190013,-0.8968727415326883,615,12.5,12.25,51.0
27/12/2025,1,LEBL,EGGW,easyJet,26,0.4226182617406995,-0.9063077870366499,620,12.5,12.25,51.0
27/12/2025,2,LEBL,LPPT,easyJet,64,0.4226182617406995,-0.9063077870366499,620,12.5,12.25,51.0
27/12/2025,2,LEBL,ESSA,Ryanair,48,0.4226182617406995,-0.9063077870366499,620,12.5,12.25,51.0
27/12/2025,3,LEBL,LEST,Vueling,181,0.4027466898587373,-0.9153114791194471,625,12.5,12.25,51.0
27/12/2025,2,LEBL,EGNT,Ryanair,69,0.4027466898587373,-0.9153114791194471,625,12.5,12.25,51.0
27/12/2025,1,LEBL,EICK,Ryanair,28,0.3826834323650899,-0.9238795325112867,630,12.5,12.25,51.0
27/12/2025,1,LEBL,LOWW,Ryanair,22,0.3826834323650899,-0.9238795325112867,630,12.5,12.25,51.0
27/12/2025,1,LEBL,EGKK,easyJet,27,0.36243803828370175,-0.9320078692827984,635,12.5,12.25,51.0
27/12/2025,1,LEBL,LEMD,Iberia,21,0.36243803828370175,-0.9320078692827984,635,12.5,12.25,51.0
27/12/2025,1,LEBL,GMMX,Vueling,31,0.3420201433256689,-0.9396926207859083,640,12.5,12.25,51.0
27/12/2025,1,LEBL,EBBR,Ryanair,22,0.32143946530316175,-0.9469301294951056,645,12.5,12.25,51.0
27/12/2025,0,LEBL,LIBD,Vueling,10,0.32143946530316175,-0.9469301294951056,645,12.5,12.25,51.0
27/12/2025,1,LEBL,UBBB,AZAL Azerbaijan Airlines,20,0.32143946530316175,-0.9469301294951056,645,12.5,12.25,51.0
27/12/2025,1,LEBL,LUKK,Aura Airlines,38,0.30070579950427334,-0.9537169507482268,650,12.5,12.25,51.0
27/12/2025,2,LEBL,EIDW,Vueling,75,0.30070579950427334,-0.9537169507482268,650,12.5,12.25,51.0
27/12/2025,2,LEBL,LEMG,Vueling,69,0.30070579950427334,-0.9537169507482268,650,12.5,12.25,51.0
27/12/2025,0,LEBL,SBGR,LATAM Airlines Chile,7,1.2246467991473532e-16,-1.0,720,16.2,14.7,51.0
27/12/2025,1,LEBL,LEMH,Vueling,28,1.2246467991473532e-16,-1.0,720,16.2,14.7,51.0
27/12/2025,0,LEBL,GCLP,Vueling,14,1.2246467991473532e-16,-1.0,720,16.2,14.7,51.0
27/12/2025,1,LEBL,LEPA,Ryanair,23,1.2246467991473532e-16,-1.0,720,16.2,14.7,51.0
27/12/2025,1,LEBL,ELLX,Ryanair,22,-0.021814885034560975,-0.9997620270799091,725,16.2,14.7,51.0
27/12/2025,2,LEBL,EGKK,easyJet,68,-0.04361938736533627,-0.9990482215818578,730,16.2,14.7,51.0
27/12/2025,2,LEBL,LPPT,Vueling,85,-0.04361938736533627,-0.9990482215818578,730,16.2,14.7,51.0
27/12/2025,2,LEBL,LEGR,Vueling,72,-0.04361938736533627,-0.9990482215818578,730,16.2,14.7,51.0
27/12/2025,3,LEBL,ENTC,Vueling,159,-0.04361938736533627,-0.9990482215818578,730,16.2,14.7,51.0
27/12/2025,1,LEBL,LFPG,Air France,27,-0.06540312923014287,-0.9978589232386035,735,16.2,14.7,51.0
27/12/2025,1,LEBL,LEIB,Vueling,37,-0.06540312923014287,-0.9978589232386035,735,16.2,14.7,51.0
27/12/2025,1,LEBL,LESO,Vueling,32,-0.06540312923014287,-0.9978589232386035,735,16.2,14.7,51.0
27/12/2025,0,LEBL,GCXO,Vueling,15,-0.06540312923014287,-0.9978589232386035,735,16.2,14.7,51.0
27/12/2025,2,LEBL,EBBR,Vueling,48,-0.08715574274765794,-0.9961946980917455,740,16.2,14.7,51.0
27/12/2025,2,LEBL,EDDB,Vueling,61,-0.08715574274765794,-0.9961946980917455,740,16.2,14.7,51.0
27/12/2025,2,LEBL,HELX,EgyptAir,62,-0.10886687485196476,-0.9940563382223196,745,16.2,14.7,51.0
27/12/2025,3,LEBL,EGSS,Ryanair,93,-0.10886687485196476,-0.9940563382223196,745,16.2,14.7,51.0
27/12/2025,2,LEBL,EGLL,British Airways,47,-0.10886687485196476,-0.9940563382223196,745,16.2,14.7,51.0
27/12/2025,0,LEBL,LMML,Vueling,13,-0.10886687485196476,-0.9940563382223196,745,16.2,14.7,51.0
27/12/2025,0,LEBL,LEAS,Vueling,14,-0.10886687485196476,-0.9940563382223196,745,16.2,14.7,51.0
27/12/2025,2,LEBL,LIME,Ryanair,74,-0.13052619222005132,-0.9914448613738105,750,16.2,14.7,51.0
27/12/2025,0,LEBL,KPHL,American Airlines,0,-0.13052619222005132,-0.9914448613738105,750,16.2,14.7,51.0
27/12/2025,2,LEBL,LFST,Volotea Airlines,60,-0.13052619222005132,-0.9914448613738105,750,16.2,14.7,51.0
27/12/2025,2,LEBL,LIMC,Vueling,46,-0.13052619222005132,-0.9914448613738105,750,16.2,14.7,51.0
27/12/2025,3,LEBL,LIRF,Ryanair,196,-0.13052619222005132,-0.9914448613738105,750,16.2,14.7,51.0
27/12/2025,4,LEBL,EGKK,Vueling,0,-0.13052619222005132,-0.9914448613738105,750,16.2,14.7,51.0
27/12/2025,2,LEBL,LPPT,TAP - Air Portugal,56,-0.15212338618991642,-0.9883615104677608,755,16.2,14.7,51.0
27/12/2025,2,LEBL,LICC,Vueling,76,-0.15212338618991642,-0.9883615104677608,755,16.2,14.7,51.0
27/12/2025,3,LEBL,LEPA,Vueling,107,-0.15212338618991642,-0.9883615104677608,755,16.2,14.7,51.0
27/12/2025,1,LEBL,LTFJ,Pegasus,40,-0.19509032201612792,-0.9807852804032305,765,16.2,14.7,51.0
27/12/2025,2,LEBL,EDFH,Ryanair,75,-0.5000000000000001,-0.8660254037844386,840,16.2,14.7,51.0
27/12/2025,2,LEBL,GMTT,Ryanair,60,-0.5000000000000001,-0.8660254037844386,840,16.2,14.7,51.0
27/12/2025,2,LEBL,EVRA,Air Baltic,59,-0.5187732581605212,-0.8549118706729467,845,16.2,14.7,51.0
27/12/2025,3,LEBL,LEMG,Vueling,178,-0.5372996083468236,-0.8433914458128858,850,16.2,14.7,51.0
27/12/2025,1,LEBL,LIRN,Ryanair,37,-0.5555702330196023,-0.8314696123025452,855,16.2,14.7,51.0
27/12/2025,3,LEBL,ELLX,Luxair,162,-0.5735764363510458,-0.819152044288992,860,16.2,14.7,51.0
27/12/2025,2,LEBL,OKBK,Kuwait Airways,72,-0.5913096483635824,-0.8064446042674825,865,16.2,14.7,51.0
27/12/2025,2,LEBL,LFPO,Vueling,75,-0.5913096483635824,-0.8064446042674825,865,16.2,14.7,51.0
27/12/2025,0,LEBL,LTFM,Turkish Airlines,13,-0.5913096483635824,-0.8064446042674825,865,16.2,14.7,51.0
27/12/2025,2,LEBL,LEST,Vueling,75,-0.6087614290087207,-0.7933533402912352,870,16.2,14.7,51.0
27/12/2025,1,LEBL,LEIB,Vueling,23,-0.6087614290087207,-0.7933533402912352,870,16.2,14.7,51.0
27/12/2025,2,LEBL,LPPT,TAP - Air Portugal,73,-0.6259234721840587,-0.779884483092882,875,16.2,14.7,51.0
27/12/2025,1,LEBL,LEBZ,Iberia,28,-0.6259234721840587,-0.779884483092882,875,16.2,14.7,51.0
27/12/2025,3,LEBL,LEJR,Vueling,125,-0.6259234721840587,-0.779884483092882,875,16.2,14.7,51.0
27/12/2025,2,LEBL,EGLL,British Airways,55,-0.6427876096865393,-0.766044443118978,880,16.2,14.7,51.0
27/12/2025,1,LEBL,LEPA,Ryanair,26,-0.6427876096865393,-0.766044443118978,880,16.2,14.7,51.0
27/12/2025,3,LEBL,LLBG,Bluebird Airways,366,-0.6593458151000688,-0.7518398074789775,885,16.2,14.7,51.0
27/12/2025,1,LEBL,LIMF,Ryanair,29,-0.6593458151000688,-0.7518398074789775,885,16.2,14.7,51.0
27/12/2025,1,LEBL,LEZL,Vueling,28,-0.6593458151000688,-0.7518398074789775,885,16.2,14.7,51.0
27/12/2025,0,LEBL,LFOB,Ryanair,10,-0.6755902076156598,-0.7372773368101244,890,16.2,14.7,51.0
27/12/2025,2,LEBL,LTAC,Turkish Airlines,83,-0.6755902076156598,-0.7372773368101244,890,16.2,14.7,51.0
27/12/2025,0,LEBL,LBSF,Ryanair,16,-0.6915130557822693,-0.7223639620597556,895,16.2,14.7,51.0
27/12/2025,1,LEBL,LSZH,Swiss,28,-0.6915130557822693,-0.7223639620597556,895,16.2,14.7,51.0
27/12/2025,1,LEBL,EGKK,Vueling,30,-0.6915130557822693,-0.7223639620597556,895,16.2,14.7,51.0
27/12/2025,1,LEBL,LEXJ,Vueling,27,-0.7071067811865475,-0.7071067811865477,900,16.2,14.7,51.0
27/12/2025,2,LEBL,LEPA,Vueling,71,-0.7071067811865475,-0.7071067811865477,900,16.2,14.7,51.0
27/12/2025,1,LEBL,KMIA,Iberia,37,-0.7223639620597552,-0.6915130557822698,905,16.2,14.7,51.0
27/12/2025,1,LEBL,LEMD,Iberia,31,-0.7223639620597552,-0.6915130557822698,905,16.2,14.7,51.0
27/12/2025,0,LEBL,EBBR,Brussels Airlines,0,-0.7223639620597552,-0.6915130557822698,905,16.2,14.7,51.0
27/12/2025,2,LEBL,LFPG,Air France,81,-0.7223639620597552,-0.6915130557822698,905,16.2,14.7,51.0
27/12/2025,1,LEBL,LFPG,Air France,29,-0.8660254037844384,-0.5000000000000004,960,16.2,14.7,51.0
27/12/2025,1,LEBL,LEIB,Vueling,22,-0.8660254037844384,-0.5000000000000004,960,16.2,14.7,51.0
27/12/2025,2,LEBL,EBCI,Ryanair,47,-0.8767267557075077,-0.4809887689193877,965,16.2,14.7,51.0
27/12/2025,1,LEBL,LEST,Vueling,32,-0.8767267557075077,-0.4809887689193877,965,16.2,14.7,51.0
27/12/2025,3,LEBL,LEZL,Vueling,139,-0.8767267557075077,-0.4809887689193877,965,16.2,14.7,51.0
27/12/2025,1,LEBL,LHBP,Ryanair,34,-0.8870108331782215,-0.46174861323503436,970,16.2,14.7,51.0
27/12/2025,3,LEBL,HELX,Nile Air,136,-0.8968727415326883,-0.44228869021900136,975,16.2,14.7,51.0
27/12/2025,1,LEBL,LFPG,Vueling,38,-0.9063077870366497,-0.42261826174069994,980,16.2,14.7,51.0
27/12/2025,3,LEBL,EGCC,Ryanair,121,-0.9063077870366497,-0.42261826174069994,980,16.2,14.7,51.0
27/12/2025,0,LEBL,LEBB,Vueling,17,-0.9153114791194471,-0.40274668985873735,985,16.2,14.7,51.0
27/12/2025,2,LEBL,LEGR,Vueling,60,-0.9238795325112868,-0.3826834323650895,990,16.2,14.7,51.0
27/12/2025,3,LEBL,LEMH,Vueling,124,-0.9320078692827984,-0.3624380382837018,995,16.2,14.7,51.0
27/12/2025,3,LEBL,GCLP,Vueling,181,-0.9396926207859082,-0.3420201433256694,1000,16.2,14.7,51.0
27/12/2025,3,LEBL,LIRF,Vueling,134,-0.9396926207859082,-0.3420201433256694,1000,16.2,14.7,51.0
27/12/2025,2,LEBL,GCRR,Vueling,89,-0.9469301294951056,-0.3214394653031618,1005,16.2,14.7,51.0
27/12/2025,1,LEBL,LPPR,Ryanair,25,-0.9469301294951056,-0.3214394653031618,1005,16.2,14.7,51.0
27/12/2025,0,LEBL,GMFO,Ryanair,15,-0.9469301294951056,-0.3214394653031618,1005,16.2,14.7,51.0
27/12/2025,1,LEBL,LIPZ,Wizz Air Malta,21,-0.9469301294951056,-0.3214394653031618,1005,16.2,14.7,51.0
27/12/2025,3,LEBL,LEVX,Vueling,171,-0.9537169507482267,-0.3007057995042738,1010,16.2,14.7,51.0
27/12/2025,1,LEBL,LIMC,Ryanair,22,-0.9537169507482267,-0.3007057995042738,1010,16.2,14.7,51.0
27/12/2025,0,LEBL,LIRF,Alitalia,0,-0.9537169507482267,-0.3007057995042738,1010,16.2,14.7,51.0
27/12/2025,2,LEBL,LFBD,Vueling,49,-0.9537169507482267,-0.3007057995042738,1010,16.2,14.7,51.0
27/12/2025,1,LEBL,LEPA,Vueling,29,-0.9600498543859286,-0.27982901403099236,1015,16.2,14.7,51.0
27/12/2025,1,LEBL,LEMG,Vueling,28,-0.9659258262890683,-0.25881904510252063,1020,16.2,14.7,51.0
27/12/2025,1,LEBL,LEZL,Ryanair,36,-0.9659258262890683,-0.25881904510252063,1020,16.2,14.7,51.0
27/12/2025,3,LEBL,EGSS,Ryanair,123,-0.9659258262890683,-0.25881904510252063,1020,16.2,14.7,51.0
27/12/2025,3,LEBL,LMML,Ryanair,109,-0.9762960071199334,-0.21643961393810282,1030,16.2,14.7,51.0
27/12/2025,3,LEBL,EKCH,Vueling,92,-0.9807852804032303,-0.19509032201612866,1035,16.2,14.7,51.0
27/12/2025,2,LEBL,LGAV,Vueling,56,-0.9807852804032303,-0.19509032201612866,1035,16.2,14.7,51.0
27/12/2025,2,LEBL,GCXO,Vueling,89,-0.9807852804032303,-0.19509032201612866,1035,16.2,14.7,51.0
27/12/2025,2,LEBL,EDDM,Vueling,77,-1.0,-1.8369701987210297e-16,1080,1.5,12.25,51.0
27/12/2025,4,LEBL,LFSB,easyJet,0,-1.0,-1.8369701987210297e-16,1080,1.5,12.25,51.0
27/12/2025,3,LEBL,LKPR,Vueling,103,-1.0,-1.8369701987210297e-16,1080,1.5,12.25,51.0
27/12/2025,1,LEBL,LEMD,Iberia,45,-1.0,-1.8369701987210297e-16,1080,1.5,12.25,51.0
27/12/2025,1,LEBL,LEMH,Vueling,30,-0.9997620270799091,0.021814885034561356,1085,1.5,12.25,51.0
27/12/2025,2,LEBL,LFPG,Air France,62,-0.9997620270799091,0.021814885034561356,1085,1.5,12.25,51.0
27/12/2025,2,LEBL,LPPT,TAP - Air Portugal,52,-0.9997620270799091,0.021814885034561356,1085,1.5,12.25,51.0
27/12/2025,3,LEBL,EGGD,easyJet,106,-0.9997620270799091,0.021814885034561356,1085,1.5,12.25,51.0
27/12/2025,3,LEBL,KBOS,Iberia,277,-0.9990482215818578,0.043619387365335764,1090,1.5,12.25,51.0
27/12/2025,1,LEBL,LDDU,Vueling,42,-0.9990482215818578,0.043619387365335764,1090,1.5,12.25,51.0
27/12/2025,2,LEBL,LIPZ,Ryanair,53,-0.9978589232386036,0.06540312923014237,1095,1.5,12.25,51.0
27/12/2025,1,LEBL,ENGM,Norwegian Air Shuttle,34,-0.9978589232386036,0.06540312923014237,1095,1.5,12.25,51.0
27/12/2025,1,LEBL,EPKK,Ryanair,31,-0.9961946980917455,0.08715574274765789,1100,1.5,12.25,51.0
27/12/2025,2,LEBL,LEIB,Vueling,52,-0.9961946980917455,0.08715574274765789,1100,1.5,12.25,51.0
27/12/2025,1,LEBL,EHAM,Vueling,36,-0.9940563382223196,0.10886687485196471,1105,1.5,12.25,51.0
27/12/2025,2,LEBL,HECA,EgyptAir,88,-0.9940563382223196,0.10886687485196471,1105,1.5,12.25,51.0
27/12/2025,2,LEBL,LTFM,Turkish Airlines,50,-0.9914448613738104,0.13052619222005213,1110,1.5,12.25,51.0
27/12/2025,1,LEBL,EDDF,Lufthansa,44,-0.9914448613738104,0.13052619222005213,1110,1.5,12.25,51.0
27/12/2025,3,LEBL,DAAG,Vueling,114,-0.9914448613738104,0.13052619222005213,1110,1.5,12.25,51.0
27/12/2025,2,LEBL,KJFK,Iberia,59,-0.9883615104677607,0.15212338618991678,1115,1.5,12.25,51.0
27/12/2025,1,LEBL,EGLL,Vueling,30,-0.9848077530122081,0.17364817766692997,1120,1.5,12.25,51.0
27/12/2025,3,LEBL,LEPA,Air Europa,92,-0.9807852804032304,0.1950903220161283,1125,1.5,12.25,51.0
27/12/2025,1,LEBL,LGAV,Aegean Airlines,37,-0.9762960071199335,0.21643961393810246,1130,1.5,12.25,51.0
27/12/2025,1,LEBL,EGKK,Vueling,20,-0.9713420698132614,0.23768589232617307,1135,1.5,12.25,51.0
27/12/2025,3,LEBL,EGBB,Ryanair,96,-0.9713420698132614,0.23768589232617307,1135,1.5,12.25,51.0
27/12/2025,1,LEBL,EPKT,Wizz Air,28,-0.9713420698132614,0.23768589232617307,1135,1.5,12.25,51.0
27/12/2025,3,LEBL,EPWA,Wizz Air,158,-0.9659258262890682,0.25881904510252113,1140,1.5,12.25,51.0
27/12/2025,3,LEBL,EBBR,Vueling,108,-0.9659258262890682,0.25881904510252113,1140,1.5,12.25,51.0
27/12/2025,1,LEBL,LSZH,Vueling,39,-0.9659258262890682,0.25881904510252113,1140,1.5,12.25,51.0
27/12/2025,2,LEBL,DAAG,Air Algérie,57,-0.9600498543859287,0.279829014030992,1145,1.5,12.25,51.0
27/12/2025,3,LEBL,GCXO,Vueling,95,-0.8660254037844386,0.5000000000000001,1200,1.5,12.25,51.0
27/12/2025,1,LEBL,LEMH,Vueling,35,-0.8660254037844386,0.5000000000000001,1200,1.5,12.25,51.0
27/12/2025,1,LEBL,LOWW,Ryanair,23,-0.8549118706729468,0.5187732581605211,1205,1.5,12.25,51.0
27/12/2025,0,LEBL,LIRQ,Vueling,15,-0.8549118706729468,0.5187732581605211,1205,1.5,12.25,51.0
27/12/2025,3,LEBL,LSGG,easyJet,121,-0.8433914458128857,0.5372996083468239,1210,1.5,12.25,51.0
27/12/2025,1,LEBL,LFPO,Vueling,35,-0.8314696123025455,0.5555702330196018,1215,1.5,12.25,51.0
27/12/2025,1,LEBL,LFPG,Air France,26,-0.8191520442889918,0.573576436351046,1220,1.5,12.25,51.0
27/12/2025,1,LEBL,LEGR,Vueling,38,-0.8191520442889918,0.573576436351046,1220,1.5,12.25,51.0
27/12/2025,1,LEBL,LIPZ,Ryanair,33,-0.8191520442889918,0.573576436351046,1220,1.5,12.25,51.0
27/12/2025,2,LEBL,LIMJ,Vueling,50,-0.8191520442889918,0.573576436351046,1220,1.5,12.25,51.0
27/12/2025,1,LEBL,LEZL,Ryanair,29,-0.8064446042674829,0.591309648363582,1225,1.5,12.25,51.0
27/12/2025,0,LEBL,LEPA,Vueling,5,-0.8064446042674829,0.591309648363582,1225,1.5,12.25,51.0
27/12/2025,0,LEBL,OMDB,Emirates,16,-0.8064446042674829,0.591309648363582,1225,1.5,12.25,51.0
27/12/2025,2,LEBL,LPPR,Vueling,60,-0.8064446042674829,0.591309648363582,1225,1.5,12.25,51.0
27/12/2025,4,LEBL,LEST,Vueling,0,-0.7933533402912352,0.6087614290087205,1230,1.5,12.25,51.0
27/12/2025,0,LEBL,LEMD,Air Europa,14,-0.7933533402912352,0.6087614290087205,1230,1.5,12.25,51.0
27/12/2025,2,LEBL,RKSI,T'Way Air,50,-0.7933533402912352,0.6087614290087205,1230,1.5,12.25,51.0
27/12/2025,2,LEBL,EGLL,British Airways,47,-0.7660444431189781,0.6427876096865393,1240,1.5,12.25,51.0
27/12/2025,2,LEBL,LECO,Vueling,63,-0.7660444431189781,0.6427876096865393,1240,1.5,12.25,51.0
27/12/2025,3,LEBL,LEMG,Ryanair,158,-0.7518398074789778,0.6593458151000684,1245,1.5,12.25,51.0
27/12/2025,2,LEBL,LFPO,Transavia France,84,-0.7518398074789778,0.6593458151000684,1245,1.5,12.25,51.0
27/12/2025,0,LEBL,LHBP,Wizz Air,19,-0.7518398074789778,0.6593458151000684,1245,1.5,12.25,51.0
27/12/2025,1,LEBL,LIPQ,Ryanair,23,-0.7518398074789778,0.6593458151000684,1245,1.5,12.25,51.0
27/12/2025,3,LEBL,LPPR,Ryanair,98,-0.7372773368101242,0.6755902076156601,1250,1.5,12.25,51.0
27/12/2025,2,LEBL,EGPH,Ryanair,50,-0.7223639620597561,0.691513055782269,1255,1.5,12.25,51.0
27/12/2025,0,LEBL,GCLP,Vueling,11,-0.7223639620597561,0.691513055782269,1255,1.5,12.25,51.0
27/12/2025,2,LEBL,LFMN,Vueling,73,-0.7223639620597561,0.691513055782269,1255,1.5,12.25,51.0
27/12/2025,2,LEBL,EHAM,Transavia,57,-0.7071067811865477,0.7071067811865474,1260,1.5,12.25,51.0
27/12/2025,0,LEBL,LPPT,TAP - Air Portugal,7,-0.6755902076156605,0.7372773368101239,1270,1.5,12.25,51.0
27/12/2025,1,LEBL,LEAS,Vueling,39,-0.6593458151000687,0.7518398074789775,1275,1.5,12.25,51.0
27/12/2025,3,LEBL,LEPA,Air Europa,115,-0.5000000000000004,0.8660254037844384,1320,1.5,9.8,51.0
27/12/2025,2,LEBL,LEIB,Vueling,85,-0.5000000000000004,0.8660254037844384,1320,1.5,9.8,51.0
27/12/2025,0,LEBL,LIRF,Ryanair,19,-0.46174861323503363,0.8870108331782218,1330,1.5,9.8,51.0
27/12/2025,3,LEBL,LYBE,Wizz Air,130,-0.46174861323503363,0.8870108331782218,1330,1.5,9.8,51.0
27/12/2025,0,LEBL,OTHH,Qatar Airways,17,-0.4422886902190014,0.8968727415326883,1335,1.5,9.8,51.0
27/12/2025,2,LEBL,GMTT,Air Arabia Maroc,78,-0.4422886902190014,0.8968727415326883,1335,1.5,9.8,51.0
27/12/2025,1,LEBL,LEZL,Vueling,42,-0.4422886902190014,0.8968727415326883,1335,1.5,9.8,51.0
27/12/2025,2,LEBL,LATI,Wizz Air Malta,59,-0.32143946530316186,0.9469301294951056,1365,1.5,9.8,51.0
27/12/2025,0,LEBL,LLBG,El Al Israel Airlines,18,-0.30070579950427384,0.9537169507482267,1370,1.5,9.8,51.0
27/12/2025,3,LEBL,LEMG,Vueling,138,-0.2376858923261735,0.9713420698132613,1385,1.5,9.8,51.0
28/12/2025,2,LEBL,EGPH,Vueling,50,0.9807852804032304,0.19509032201612833,315,0.0,9.5,39.0
28/12/2025,0,LEBL,EGSS,Ryanair,14,0.9978589232386035,0.06540312923014305,345,0.0,9.5,39.0
